
83	5.908121e-08	0.000000e+00	0.000000e+00	4.040237e-10
84	6.278444e-08	0.000000e+00	0.000000e+00	4.040237e-10
85	6.671978e-08	0.000000e+00	0.000000e+00	4.040237e-10
86	7.090180e-08	0.000000e+00	0.000000e+00	4.040237e-10
87	7.534594e-08	0.000000e+00	0.000000e+00	4.040237e-10
88	8.006864e-08	0.000000e+00	0.000000e+00	4.040237e-10
89	8.508737e-08	0.000000e+00	0.000000e+00	4.040237e-10
90	9.042067e-08	0.000000e+00	0.000000e+00	4.040237e-10
91	9.608826e-08	0.000000e+00	0.000000e+00	4.040237e-10
92	1.021111e-07	0.000000e+00	0.000000e+00	4.040237e-10
93	1.085114e-07	0.000000e+00	0.000000e+00	4.040237e-10
94	1.153130e-07	0.000000e+00	0.000000e+00	4.040237e-10
95	1.225408e-07	0.000000e+00	0.000000e+00	4.040237e-10
96	1.302217e-07	0.000000e+00	0.000000e+00	4.040237e-10
97	1.383840e-07	0.000000e+00	0.000000e+00	4.040237e-10
98	1.470580e-07	0.000000e+00	0.000000e+00	4.040237e-10
99	1.562756e-07	0.000000e+00	0.000000e+00	4.040237e-10
100	1.660710e-07	0.000000e+00	0.000000e+00	4.040237e-10
101	1.764804e-07	0.000000e+00	0.000000e+00	4.040237e-10
102	1.875422e-07	0.000000e+00	0.000000e+00	4.040237e-10
