
POSITION(m)		DENSITY(Kg/m3)		VELOCITY(m/s)		TEMP(K)		MWEIGHT		D_VISCOSITY(Kg/m/S)		THERMO_CONDUC(W/m/K)
6.953229e-312	6.953229e-307	6.953228e-312	2.268005e-314	4.361971e+05	2.964394e-323	0.000000e+00
6.953229e-312	6.953212e-307	6.953271e-312	0.000000e+00	4.361971e+05	6.953212e-311	6.952866e-315
6.953229e-312	6.953228e-307	0.000000e+00	2.268013e-314	4.361971e+05	2.121996e-315	0.000000e+00
6.953229e-312	6.953229e-307	6.953229e-312	2.450566e-321	4.361971e+05	0.000000e+00	6.953241e-315
6.953229e-312	1.432790e-319	0.000000e+00	3.587087e-314	4.361971e+05	2.268005e-315	6.952866e-315
6.953229e-312	6.953212e-307	7.518967e-306	1.482197e-323	4.361971e+05	6.953212e-311	6.953212e-315
6.953229e-312	6.953229e-307	6.953271e-312	2.268013e-314	4.361971e+05	6.953268e-311	6.953262e-315
6.953229e-312	6.953212e-307	6.953271e-312	2.023693e-320	4.361971e+05	6.952866e-311	6.953212e-315
6.953228e-312	3.458460e-320	6.953229e-312	3.162020e-322	4.361971e+05	6.953261e-311	6.953262e-315
6.953229e-312	6.953212e-307	6.953266e-312	6.952866e-310	4.361971e+05	6.952719e-311	6.952866e-315
6.953212e-312	8.489702e-312	6.953229e-312	2.268005e-314	4.361971e+05	0.000000e+00	6.953241e-315
6.953212e-312	7.905050e-320	6.953229e-312	1.976263e-323	4.361971e+05	6.365987e-315	0.000000e+00
0.000000e+00	6.953212e-307	6.953242e-312	2.268005e-314	4.361971e+05	6.953261e-311	6.953241e-315
0.000000e+00	6.953212e-307	0.000000e+00	6.953212e-310	4.361971e+05	6.953144e-311	0.000000e+00
6.953212e-312	6.398150e-318	6.953212e-312	6.953268e-310	4.361971e+05	6.953229e-311	6.953241e-315
6.953212e-312	1.432790e-319	2.025669e-322	6.952866e-310	4.361971e+05	6.365987e-315	6.953212e-315
1.482197e-323	6.953212e-307	0.000000e+00	3.873475e-321	4.361971e+05	4.940656e-324	6.953262e-315
0.000000e+00	1.976263e-320	6.953212e-312	6.952866e-310	4.361971e+05	2.964394e-323	-1.062755e+265
6.953144e-312	6.953228e-307	6.953228e-312	0.000000e+00	4.361971e+05	6.953212e-311	-3.643890e-93
-1.062755e+268	9.881313e-321	6.952866e-312	6.953241e-310	4.361971e+05	0.000000e+00	6.953212e-315
6.953229e-312	6.953212e-307	6.952866e-312	6.952866e-310	4.361971e+05	1.393265e-321	6.953228e-315
1.133930e-311	6.953212e-307	6.953212e-312	6.953212e-310	4.361971e+05	6.953212e-311	-1.062755e+265
6.953229e-312	6.953228e-307	6.953266e-312	6.953262e-310	4.361971e+05	6.953261e-311	0.000000e+00
6.953229e-312	6.953262e-307	4.446591e-323	6.953241e-310	4.361971e+05	1.167098e-311	6.953212e-315
6.953266e-312	6.953262e-307	0.000000e+00	9.769014e-315	4.361971e+05	8.487983e-314	0.000000e+00
0.000000e+00	7.126767e-312	0.000000e+00	6.952866e-310	4.361971e+05	1.109804e-312	6.953229e-315
6.953212e-312	6.953259e-307	1.390650e-311	6.953241e-310	4.361971e+05	1.167734e-311	6.953229e-315
6.953229e-312	6.953259e-307	0.000000e+00	6.953241e-310	4.361971e+05	2.121996e-315	-1.062755e+265
-1.062755e+268	7.126767e-312	3.236130e-321	0.000000e+00	4.361971e+05	0.000000e+00	0.000000e+00
6.953212e-312	6.953268e-307	1.482197e-323	0.000000e+00	4.361971e+05	1.697597e-314	6.953212e-315
6.953266e-312	6.953268e-307	3.236130e-321	6.953241e-310	4.361971e+05	0.000000e+00	6.953229e-315
6.953144e-312	7.126767e-312	0.000000e+00	6.953212e-310	4.361971e+05	6.953257e-311	6.953229e-315
6.953228e-312	6.953254e-307	0.000000e+00	6.953262e-310	4.361971e+05	1.390671e-310	0.000000e+00
0.000000e+00	6.953254e-307	0.000000e+00	1.482197e-323	4.361971e+05	-1.056590e+269	6.953212e-315
0.000000e+00	7.126767e-312	3.236130e-321	0.000000e+00	4.361971e+05	6.953257e-311	6.953228e-315
6.953212e-312	6.953268e-307	2.121280e-316	6.953212e-310	4.361971e+05	1.390671e-310	6.953260e-315
6.953228e-312	6.953268e-307	3.236130e-321	6.953268e-310	4.361971e+05	-1.056590e+269	1.390671e-314
0.000000e+00	7.126767e-312	0.000000e+00	2.268013e-314	4.361971e+05	6.953257e-311	2.133672e-319
6.953229e-312	2.236191e-311	0.000000e+00	6.953261e-310	4.361971e+05	1.390671e-310	6.953144e-315
4.626925e-320	6.953229e-307	0.000000e+00	2.268005e-314	4.361971e+05	2.138185e-315	6.953241e-315
6.953229e-312	0.000000e+00	0.000000e+00	6.953268e-310	4.361971e+05	6.953257e-311	2.123988e-319
1.650179e-321	6.953259e-307	2.119438e-316	9.881313e-324	4.361971e+05	6.952866e-311	6.953260e-315
0.000000e+00	6.953259e-307	3.236130e-321	0.000000e+00	4.361971e+05	2.132422e-315	1.390671e-314
0.000000e+00	7.126767e-312	nan	6.953212e-310	4.361971e+05	6.953257e-311	2.227149e-319
6.953229e-312	6.953261e-307	nan	4.144523e-317	4.361971e+05	1.390671e-310	6.953260e-315
6.953212e-312	6.953261e-307	1.385239e-311	3.817470e-311	4.361971e+05	2.124100e-315	1.390671e-314
6.953229e-312	7.126767e-312	-5.486124e+301	4.144523e-317	4.361971e+05	6.953144e-311	2.124383e-319
6.953212e-312	6.953268e-307	1.385239e-311	4.144523e-317	4.361971e+05	2.268013e-315	6.953260e-315
0.000000e+00	6.953268e-307	-5.486124e+301	1.657809e-316	4.361971e+05	0.000000e+00	1.390671e-314
6.953212e-312	7.126767e-312	6.953270e-312	6.952866e-310	4.361971e+05	2.268005e-315	-1.056590e+265
6.953229e-312	6.953257e-307	6.953270e-312	6.953241e-310	4.361971e+05	2.268013e-315	6.953260e-315
1.018558e-314	6.953257e-307	0.000000e+00	6.953212e-310	4.361971e+05	0.000000e+00	1.390671e-314
6.953212e-312	7.126767e-312	0.000000e+00	6.953268e-310	4.361971e+05	0.000000e+00	-1.056590e+265
6.953212e-312	6.953262e-307	0.000000e+00	0.000000e+00	4.361971e+05	6.953212e-311	6.953260e-315
0.000000e+00	6.953262e-307	0.000000e+00	2.121996e-314	4.361971e+05	6.953268e-311	1.390671e-314
6.953212e-312	7.126767e-312	0.000000e+00	6.953241e-310	4.361971e+05	6.953257e-311	2.124087e-319
6.953228e-312	6.953262e-307	0.000000e+00	3.458460e-323	4.361971e+05	1.390671e-310	6.953260e-315
0.000000e+00	6.953262e-307	0.000000e+00	6.953144e-310	4.361971e+05	2.268013e-315	1.390671e-314
5.059875e-87	7.126767e-312	0.000000e+00	6.953268e-310	4.361971e+05	0.000000e+00	2.150322e-319
2.088294e-314	6.953268e-307	0.000000e+00	2.268005e-314	4.361971e+05	2.268005e-315	6.953260e-315
0.000000e+00	6.953268e-307	0.000000e+00	4.144523e-317	4.361971e+05	2.268013e-315	0.000000e+00
6.953212e-312	7.126767e-312	0.000000e+00	6.952866e-310	4.361971e+05	2.268013e-315	6.953212e-315
6.953228e-312	6.953264e-307	0.000000e+00	2.268059e-314	4.361971e+05	0.000000e+00	6.953268e-315
6.953259e-312	6.953264e-307	0.000000e+00	2.268005e-314	4.361971e+05	6.952866e-311	2.268008e-319
6.953229e-312	7.126767e-312	0.000000e+00	1.482197e-323	4.361971e+05	0.000000e+00	6.953262e-315
6.953212e-312	6.953269e-307	0.000000e+00	2.268059e-314	4.361971e+05	2.268013e-315	2.268008e-319
6.953259e-312	6.953269e-307	0.000000e+00	2.268059e-314	4.361971e+05	0.000000e+00	6.953261e-315
0.000000e+00	7.126767e-312	0.000000e+00	6.953212e-310	4.361971e+05	2.268005e-315	0.000000e+00
3.123211e-87	6.953262e-307	0.000000e+00	6.953268e-310	4.361971e+05	2.268013e-315	6.952866e-315
8.193528e-309	6.953262e-307	0.000000e+00	2.268005e-314	4.361971e+05	0.000000e+00	6.365986e-319
6.953259e-312	7.126767e-312	6.953259e-312	2.268013e-314	4.361971e+05	0.000000e+00	0.000000e+00
6.953259e-312	6.953261e-307	6.953240e-312	0.000000e+00	4.361971e+05	2.268013e-315	0.000000e+00
0.000000e+00	6.953261e-307	6.953240e-312	2.268013e-314	4.361971e+05	6.953262e-311	6.953229e-315
4.940656e-324	7.126767e-312	6.953240e-312	2.268059e-314	4.361971e+05	2.268005e-315	6.953212e-315
9.881313e-324	6.953268e-307	0.000000e+00	2.268060e-314	4.361971e+05	2.268013e-315	2.122012e-319
6.953212e-312	6.953268e-307	6.953212e-312	4.128333e-317	4.361971e+05	0.000000e+00	6.953212e-315
6.953262e-312	7.126767e-312	6.953259e-312	0.000000e+00	4.361971e+05	6.952866e-311	6.953261e-315
0.000000e+00	6.953262e-307	0.000000e+00	2.268060e-314	4.361971e+05	6.952866e-311	0.000000e+00
2.312839e+159	6.953262e-307	6.953259e-312	2.268060e-314	4.361971e+05	6.952866e-311	8.594084e-318
6.811119e+197	7.126767e-312	6.953240e-312	2.268060e-314	4.361971e+05	6.953212e-311	1.109804e-316
6.953228e-312	6.953254e-307	0.000000e+00	3.237859e-319	4.361971e+05	6.953268e-311	6.832827e-317
6.953229e-312	6.953254e-307	2.121996e-316	2.268005e-314	4.361971e+05	0.000000e+00	5.981906e-316
6.953229e-312	7.126767e-312	0.000000e+00	2.268060e-314	4.361971e+05	2.268013e-315	2.364141e-313
6.953229e-312	6.953263e-307	0.000000e+00	2.268007e-314	4.361971e+05	6.952866e-311	1.697595e-318
6.953212e-312	6.953263e-307	0.000000e+00	5.138283e-321	4.361971e+05	6.953262e-311	2.122012e-319
6.953229e-312	7.126767e-312	2.268059e-316	2.268060e-314	4.361971e+05	6.952719e-311	0.000000e+00
6.953270e-312	6.953254e-307	2.268005e-316	2.608667e-321	4.361971e+05	2.268013e-315	0.000000e+00
0.000000e+00	6.953254e-307	2.268059e-316	2.268059e-314	4.361971e+05	0.000000e+00	6.953264e-315
3.757992e+172	7.126767e-312	0.000000e+00	2.268059e-314	4.361971e+05	2.268013e-315	2.122012e-319
6.899114e-312	6.953262e-307	6.953212e-312	-1.404448e+306	4.361971e+05	2.470328e-322	0.000000e+00
6.953229e-312	6.953262e-307	6.953268e-312	3.237859e-319	4.361971e+05	3.587087e-315	2.268008e-319
6.953268e-312	7.126767e-312	6.953212e-312	2.268005e-314	4.361971e+05	0.000000e+00	6.953212e-315
6.953268e-312	6.953259e-307	6.953268e-312	0.000000e+00	4.361971e+05	2.268013e-315	6.953268e-315
6.953212e-312	6.953259e-307	6.953254e-312	6.952866e-310	4.361971e+05	2.025669e-321	6.952866e-315
6.953268e-312	7.126767e-312	6.953240e-312	2.268005e-314	4.361971e+05	2.964394e-323	0.000000e+00
6.953212e-312	6.953268e-307	6.953240e-312	6.953212e-310	4.361971e+05	6.952866e-311	6.952866e-315
6.953259e-312	6.953268e-307	6.953259e-312	6.953268e-310	4.361971e+05	2.268005e-315	0.000000e+00
0.000000e+00	7.126767e-312	6.953212e-312	6.953212e-310	4.361971e+05	0.000000e+00	6.953243e-315
5.303878e+178	6.953260e-307	6.953268e-312	6.953262e-310	4.361971e+05	2.268005e-315	6.952866e-315
9.487297e+168	6.953260e-307	6.953242e-312	1.976263e-321	4.361971e+05	6.953212e-311	6.953212e-315
5.346034e-312	7.126767e-312	0.000000e+00	6.953241e-310	4.361971e+05	6.953268e-311	6.953262e-315
6.953268e-312	6.953264e-307	0.000000e+00	6.952866e-310	4.361971e+05	6.952866e-311	6.953243e-315
0.000000e+00	6.953264e-307	2.268013e-316	6.952866e-310	4.361971e+05	2.124482e-322	6.953241e-315
0.000000e+00	7.126767e-312	9.655814e-317	6.953212e-310	4.361971e+05	6.952866e-311	6.952866e-315
6.953229e-312	6.953270e-307	6.953242e-312	6.953266e-310	4.361971e+05	0.000000e+00	6.953243e-315
6.953212e-312	6.953270e-307	6.952866e-312	6.953212e-310	4.361971e+05	6.953241e-311	0.000000e+00
6.953268e-312	7.126767e-312	0.000000e+00	6.953212e-310	4.361971e+05	6.952866e-311	6.953241e-315
0.000000e+00	6.953261e-307	6.952866e-312	6.953229e-310	4.361971e+05	6.953212e-311	0.000000e+00
3.162476e+178	6.953261e-307	6.952866e-312	6.953212e-310	4.361971e+05	6.953262e-311	6.953243e-315
5.346034e-312	7.126767e-312	1.284571e-322	6.953212e-310	4.361971e+05	6.953241e-311	6.953212e-315
6.953229e-312	6.953267e-307	6.952866e-312	6.953228e-310	4.361971e+05	9.769015e-316	6.953262e-315
6.953212e-312	6.953267e-307	-1.404448e+304	6.953229e-310	4.361971e+05	6.952866e-311	6.953264e-315
6.953229e-312	7.126767e-312	6.953144e-312	6.953229e-310	4.361971e+05	6.953241e-311	1.390671e-314
6.953212e-312	6.953256e-307	2.268005e-316	-1.062755e+270	4.361971e+05	0.000000e+00	2.132437e-319
0.000000e+00	6.953256e-307	6.952866e-312	6.953229e-310	4.361971e+05	6.953241e-311	6.953264e-315
0.000000e+00	7.126767e-312	0.000000e+00	6.953212e-310	4.361971e+05	0.000000e+00	1.390671e-314
6.953268e-312	6.953268e-307	2.268005e-316	6.953271e-310	4.361971e+05	6.953241e-311	2.132832e-319
0.000000e+00	6.953268e-307	6.952866e-312	6.953212e-310	4.361971e+05	6.953212e-311	6.953212e-315
6.953229e-312	7.126767e-312	6.952866e-312	6.953228e-310	4.361971e+05	6.953262e-311	6.953212e-315
6.953212e-312	6.953270e-307	6.953212e-312	2.970965e-314	4.361971e+05	6.953262e-311	6.953212e-315
0.000000e+00	6.953270e-307	6.953268e-312	6.953229e-310	4.361971e+05	1.390671e-310	6.953212e-315
0.000000e+00	7.126767e-312	6.953212e-312	6.953268e-310	4.361971e+05	2.124003e-315	6.953229e-315
6.953229e-312	6.953265e-307	2.272702e-322	6.953241e-310	4.361971e+05	6.953262e-311	1.152507e-319
